"group","variant","status","score","code"
"1","0","FAIL","0","`timescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case (m)\\n        0: ParOut <= ParOut;\\n        1: ParOut <= {sl, ParOut[7:1]};\\n        2: ParOut <= {ParOut[6:0], sr};\\n        3: ParOut <= ParIn;\\n        default: ParOut <= 8'bX;\\n        4: Par"
"1","1","FAIL","0","`timescale 1ns/100ps"
"1","2","FAIL","0","`timescale 1ns/100ps\\n\\nmodule ShiftRegister32 (input sl, sr"
"1","3","FAIL","0","```verilog\\ntimescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case (m)\\n        0: ParOut <= ParOut;\\n        1: ParOut <= {sl, ParOut[7:1]};\\n        2: ParOut <= {ParOut[6:0], sr};\\n        3: ParOut <= {ParIn[5:2], ParIn[1:0], ParOut[7:6]};\\n        default: ParOut <= 8'bX;\\n    endcase\\nend\\nendmodule\\n```\\n### Simulation:\\n![Simulation](https://github.com/Elsfa7-110/Verilog-Tutorial/blob/master/11%20-%20Vector%"
"1","4","FAIL","0","```verilog\\nmodule ShiftRegister #(parameter N = 8) (input sl, sr, clk, input [N-1:0] ParIn, input [1:0] m, output reg [N-1:0] ParOut);\\n    always @(negedge clk) begin\\n        case (m)\\n            0: ParOut <= ParOut;\\n            1: ParOut <= {sl, ParOut[N-1:1]};\\n            2: ParOut <= {ParOut[N-1:2], sr};\\n            3: ParOut <= ParIn;\\n            default: case (N)\\n                    0: ParOut <= {N{1'bX}};\\n                    1: ParOut <= {1'bX};\\n                    2: ParOut <= {ParOut[1:0]};\\n                    3: ParOut <= {ParOut[2:1]};\\n                    4: ParOut <= {ParOut[3:1]};\\n                    5: ParOut <= {ParOut[4:1]};\\n                    6: ParOut <= {ParOut[5:1]};\\n                    7: ParOut <= {ParOut[6:1]};\\n                    8: ParOut <= {ParOut[7:1]};\\n                    default: ParOut <= {N{1'bX}};\\n                endcase\\n        endcase\\n    end\\nendmodule\\n```\\n### Simulation:\\n![simulation](./waveform2.jpg)\\n\\n\\n### Task 3\\n\\nThe new module is an array of parameterized modules.\\n### Base Verilog Code:\\n```verilog\\nmodule ShiftRegister #(parameter N = 8) (input sl, sr, clk, input [N-1:0] ParIn, input [1:0] m, output reg [N-1:0] ParOut);\\n    always @(negedge clk) begin\\n        case (m)\\n            0: ParOut <= ParOut;\\n            1: ParOut <= {sl, ParOut[N-1:1]};\\n            2: ParOut <= {ParOut[N-1:2], sr};\\n            3: ParOut <= ParIn;\\n            default: case (N)\\n                    0: ParOut <= {N{1'bX}};\\n                    1: ParOut <= {1'bX};\\n                    2: ParOut <= {ParOut[1:0]};\\n                    3: ParOut <= {ParOut[2:1]};\\n                    4: ParOut <= {ParOut[3:1]};\\n                    5: ParOut <= {ParOut[4:1]};\\n                    6: ParOut <= {"
"1","5","FAIL","0","```verilog\\ntimescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case (m)\\n        0: ParOut <= ParOut;\\n        1: ParOut <= {sl, ParOut[7:1]};\\n        2: ParOut <= {ParOut[6:0], sr};\\n        3: ParOut <= ParIn;\\n        4: ParOut <= {ParIn[1], ParIn[0]};\\n        default: ParOut <= 8'bX;\\n    endcase\\nend\\nendmodule\\n```\\n### Modified Simulation Results:\\n![Packed Vector Array Select with Combinational Operator Example](packed_vector_array_select_with_combinational_operator_example.png)\\n\\n### Source Code:\\n- [ShiftRegister8.vhd](ShiftRegister8.vhd)\\n- [ShiftRegister8_mod.vhd](ShiftRegister8"
"1","6","FAIL","0","`timescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case ({m, [2:0] ParIn[7:5]})\\n        3'b000: ParOut <= ParOut;\\n        3'b001: ParOut <= {sl, ParOut[7:1]};\\n        3'b010: ParOut <= {ParOut[6:0], sr};\\n        3'b011: ParOut <= ParIn;\\n        3'b100: ParOut <= {1'b0, ParOut[7:1]};\\n        3'b101: ParOut <= {1'b0, ParOut[6:0], sr};\\n        3'b110: ParOut <= {1'b0, ParOut[5:0], ParIn[7], sl};\\n        3'b111: ParOut <= {1'b0, ParOut[4:0], ParIn[6:0], sr};\\n        default: ParOut <= 8'bX;\\n    endcase\\nend\\nendmodule\\n### Modified Code Test Bench\\n```\\n`timescale 1ns/100ps\\nmodule ShiftReg8tb();\\nreg clk;\\nreg ParIn [7:0];\\nreg sl, sr;\\nreg [1:0] m;\\nwire [7:0] ParOut;\\nreg [2:0] m_list = 3'b000,3'b001,3'b010,3'b011,3'b100,3'b101,3'b110,3'b111;\\nShiftRegister8 ShReg(ParIn, clk, ParOut, sl, sr, m);\\n\\ninitial begin\\n    clk = 0;\\n    #50;\\n    $display(""%d"", ParOut);\\n    ParIn <= 8'hA1;\\n    clk <= ~clk;\\n    #50;\\n    $display(""%d"", ParOut);\\n    sl <= 1;\\n    sr <= 1;\\n    ParIn <= 8'hB2;\\n    cl"
"1","7","FAIL","0","`timescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case (m)\\n        0: ParOut <= ParOut;\\n        1: ParOut <= {sl, ParOut[7:1]};\\n        2: ParOut <= {ParOut[6:0], sr};\\n        3: ParOut <= {ParOut, parin[m-3]};\\n        default: ParOut <= 8'bX;\\n    endcase\\nend\\nendmodule\\n```\\n### What are the differences between vector concatenation versus the inside operator?\\n- Concatenation involves concatenating two or more vectors to produce a single vector that is wider than the input vectors.\\n- Inside operator on the other hand involves assigning specific bit positions of the input vector to the output vector.\\n\\n### Assigning values to specific bits of a packed array:\\n```\\nparout = {parin[0:1], parin[7:3]};\\n```\\n- A concatenated selection of the input vector is then assigned to the output vector.\\n\\n### Shift Register:\\n```\\nmodule ShiftRegister8( input clk, input [7:0] ParIn, output [7:0] ParOut );\\nreg [7:0] ParOut;\\nalways begin\\n    ParOut = { ParOut[6:0], ParIn[7] };\\nend\\nendmodule\\n```\\n- A shift register is a sequential circuit that shifts the contents of the shift register in a specific direction.\\n- Since the output value is an eight bit vector, the contents can be shifted left one position (the shift is to the left).\\n\\n### Synchronous Sequential:\\n```\\nmodule SynchronousSequential( input clk, input [7:0] ParIn, output [7:0] ParOut );\\nreg [7:0] ParOut;\\nalways @( posedge clk ) begin\\n    ParOut = { ParOut[6:0], ParIn[7] };\\nend\\nendmodule\\n```\\n- Since the synchronous sequential model does not specify any edge, the simulation result is same as a combinational model.\\n\\n### Asynchronous Sequential:\\n```\\nmodule AsynchronousSequential( input clk, input [7:0] ParIn, output [7:0] ParOut );\\nreg [7:0] ParOut;\\nalways @ ( posedge clk ) begin\\n    ParOut = { ParOut[6:0], ParIn[7] };\\nend\\nendmodule\\n```\\n- An asynchronous sequential model specifies that the combinational output would be valid at a **positive edge** of the clock.\\n\\n### Truth Table:\\n![Truth Table](https://i.imgur.com/LqGxbHr.png)\\n- The truth table is used to generate a VHDL or Verilog model for a combinational circuit.\\n- It is also used to synthesize a circuit.\\n- A clock value associated with the input values is assigned to a clock signal.\\n- The clock value is used to synchronize the computation of the output values.\\n\\n\\n### Testbench for Synchronous Sequential Circuit:\\n```\\nmodule tb_ss_circuit;\\nreg [7:0] ParIn;\\nwire [7:0] ParOut;\\nwire [7:0] SyncParOut;\\nreg clk;\\ninteger i;\\n\\nSynchronousSequential ss_circuit ( clk, ParIn, SyncParOut );\\n\\ninitial begin\\n    i=0;\\n    ParIn = 8'b0_0000_0000;\\n    clk = 0;\\n    #1    \\n    while(i<8) begin\\n        ParIn = 8'd1<<i;\\n        clk = 0;\\n        #60\\n        clk = 1;\\n        #60\\n        i = i + 1;\\n    end\\nend\\n\\ninitial begin\\n#100        \\n$finish;\\nend\\n\\nendmodule\\n\\n```\\n- There are two outputs associated with this circuit.\\n- The first output is synchronous and uses a clock signal.\\n- The second output is asynchronous and does not use a clock signal.\\n- The difference between the two outputs is that the synchronous output is at the same frequency as the"
"1","8","FAIL","0","```\\ntimescale 1ns/100ps\\nmodule ShiftRegister8 (input sl, sr, clk, input [7:0] ParIn, input [1:0] m, output reg [7:0] ParOut);\\nalways @(negedge clk) begin\\n    case (m)\\n        0: ParOut <= ParOut;\\n        1: ParOut <= {sl, ParOut[7:1]};\\n        2: ParOut <= {ParOut[6:0], sr};\\n        3: ParOut <= ParIn;\\n        4: ParOut <= ParOut[2:0] | {1'b0, ParOut[3:2]};\\n        default: ParOut <= 8'bX;"
"1","9","FAIL","0","```\\ntimescale 1ns/100ps\\nmodule ShiftRegister8\\n(\\n    input sl, sr, clk,\\n    input [7:0] ParIn,\\n    input [1:0] m,\\n    output reg [7:0] ParOut\\n);\\n    always @(negedge clk) begin\\n        case (m)\\n            0: ParOut <= ParOut;\\n            1: ParOut <= {sl, ParOut[7:1]};\\n            2: ParOut <= {ParOut[6:0], sr};\\n            3: ParOut <= ParIn;\\n            default: ParOut <= 8'bX;\\n            case (m[1:0])\\n                {2'b00}: ParOut <= ParOut;\\n                {2'b01}: ParOut <= {sl, ParOut[7:1]};\\n                {2'b10}: ParOut <= {ParOut[6:0], sr"
"2","0","FAIL","0","// Create a task that can be called with any method\\ntask create_task(method);\\n// Use the inside mechanism to obtain an index from the packed array\\nint index ="
"2","1","FAIL","0","module example7_4_6(D, Clock, Q1, Q2);\\ninput D, Clock;\\noutput Q1, Q2;\\nreg Q1, Q2;\\nreg [1:0] my_arr;\\nalways @(posedge Clock)\\nbegin\\n    my_arr[0] <= D;\\n    my_arr[1] <="
