"group","variant","status","score","code"
"2","2","FAIL","0","module example7_4_alt(D, Clock, Q1, Q2);\\ninput D, Clock;\\noutput Q1, Q2;\\nreg [9:0] Q1, Q2;\\ninteger i;\\n\\nalways @(posedge Clock)\\nbegin\\n    Q1[0] <= D;\\n    i = 1;\\n    while(i<10)\\n    begin\\n        Q1[i] <= Q1[i-1];\\n        i = i+1;\\n    end\\n    Q2 <= Q1;\\nend\\nendmodule\\n### Simulation:\\nRun the simulation and see that the signal Q1 is a 10-bit register, in this example it is 0001110111.\\n### Screenshot:\\n![Simulation](images/sim1.png)\\n### Source Code:\\n[Source code example7_4_alt](example7_4_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.5: Implement the ""Shift Register"" circuit shown in Figure 7.5.\\n![Fig 7.5](images/fig7.5.png)\\n### Source Code:\\n[Source code example7_5](example7_5.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.6: Implement the ""Shift Register"" circuit shown in Figure 7.5, using a while loop, a for loop, and a repeat statement.\\n![Fig 7.5](images/fig7.5.png)\\n### Source Code:\\n[Source code example7_5_alt](example7_5_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.7: Implement the ""Shift Register"" circuit shown in Figure 7.5, using a while loop, a for loop, and a repeat statement.\\n### Source Code:\\n[Source code example7_5_alt_alt](example7_5_alt_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.8: Implement a counter with 8-bits. How many bits are needed to encode the count value of 10-bits?\\n### Source Code:\\n[Source code example7_5_alt_alt_alt](example7_5_alt_alt_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.9: Implement a counter with 15-bits. How many bits are needed to encode the count value of 10-bits?\\n### Source Code:\\n[Source code example7_5_alt_alt_alt_alt](example7_5_alt_alt_alt_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.10: Implement a counter with 16-bits. How many bits are needed to encode the count value of 10-bits?\\n### Source Code:\\n[Source code example7_5_alt_alt_alt_alt_alt](example7_5_alt_alt_alt_alt_alt.v)\\n### Verification:\\nThe simulation results are correct.\\n\\n## Example 7.11: The 74259 counter has 18 bits. Write a testbench for this counter to display the count values for 10-bits.\\n### Base Verilog Code:\\nmodule seven4259 (input wire CLK,\\n		  output wire [17:0] Q,\\n		  input wire CEA, QA, CQA, CLEA);\\n   wire CLRQ;\\n   wire [17:0] QB;\\n   wire [18:0] R;\\n\\n   assign CLRQ = ((!QA & QB[17]) | (!QA &!CQA & CLEA)) |\\n		 (CEA & CLEA);\\n\\n   assign QB[17:0] = {QB[16:0], Q};\\n   assign Q = QB[17];\\n\\n   assign R[17:0] = {1'b1, QB[17:0]};\\n   assign R[18] = 1'b0;\\n\\n   always @(posedge CLK)\\n     begin\\n	if (CEA)"
"2","3","FAIL","0","module example7_4(D, Clock, Q1, Q2);\\ninput D, Clock;\\noutput Q1, Q2;\\nreg Q1, Q2;\\nreg [1:0] Q1Q2[0:1];\\ninteger i;\\nalways @(posedge Clock)\\nbegin\\n    Q1 <= D;\\n    Q2 <= Q1;\\n    i = 0;\\n    for (i = i; i < 2; i = i + 1) begin\\n        Q1Q2[i] <= Q1;\\n        Q1Q2[i+1] <= Q2;\\n    end\\nend\\nendmodule\\n\\nmodule example7_4_tb;\\nreg D;\\nwire Q1, Q2;\\nreg Clock;\\n// instantiate the module\\nexample7_4 dut(.D(D),.Clock(Clock),.Q1(Q1),.Q2(Q2));\\n// clock generation\\nalways\\nbegin\\n    #10 Clock = 1;\\n    #10 Clock = 0;\\nend\\n// driving values for D\\ninitial\\nbegin\\n    D = 1;\\n    #20 D = 0;\\n    #20 D = 1;\\n    #20 $stop"
"2","4","FAIL","0","module example8_2(Y, X);\\ninput [4:0] X[7:0];\\noutput [2:0] Y;\\nwire [3:0] t;\\ninteger i;\\nassign Y = X[0];\\nassign t = X[0];\\nassign i = 1;\\nwhile (i < 3)\\nbegin\\n    with (t)\\n    begin\\n        assign t = X[i];\\n        assign Y = t;\\n    end\\n    assign i = i + 1;\\nend\\nendmodule\\n### Reference Code:\\nmodule example8_3(Y, X);\\ninput [4:0] X[7:0];\\noutput [2:0] Y;\\nwire [3:0] t;\\ninteger i;\\nassign Y = X[0];\\nassign t = X[0];\\nassign i = 1;\\nwhile (i < 4)\\nbegin\\n    with (t)\\n    begin\\n        assign t = X[i];\\n        assign Y = t;\\n    end\\n    assign i = i + 1;\\nend\\nendmodule\\n### Design Discussion:\\nThis example is identical to example 8."
"3","0","FAIL","0","module Ripple_Carry;\\n    FA fa0();\\n    FA fa1();\\n    FA fa2();\\n    FA fa3();\\n    FA fa4();\\n\\n    always @(a[0:31],cin) begin\\n        fa0.i = {{cin,a[0:31]}};\\n    end\\n\\n    fa1.i = fa0.o[33:35];\\n    fa2.i = fa1.o[35:37];\\n    fa3.i = fa2.o[37:39];\\n    fa4.i = fa3.o[39:41];\\n\\nendmodule\\n###"
"3","1","FAIL","0","module Ripple_Add;\\n    FA fa0();"
"3","2","FAIL","0","module Ripple_Add;\\n    FA fa0();\\n    FA fa1();\\n    FA fa2();\\n    FA fa3();\\n    FA fa4();\\n    FA fa5();\\n    FA fa6();\\n    FA fa7();\\n    \\n    always @(*)\\n    begin\\n        fa0.a = 8'b10110010;\\n        fa1.a = fa0.b[7:3];\\n        fa2.a = fa1.b[6:2];\\n        fa3.a = fa2.b[5:1];\\n        fa4.a = fa3.b[4:0];\\n        fa5.a = fa2.b[3:1];\\n        fa6.a = fa5.b[4:0];\\n        fa7.a = fa6.b[3:0];\\n    end\\nendmodule\\n#### Simulation Results:\\n![image](https://user-images.githubusercontent.com/87679840/127867019-641919b6-b259-4c2b-a524-55f6108a7a61.png)\\nIt is the same result like part-select expression in the outside operand list.\\n#### Source Code:\\n```verilog\\nmodule FA;\\n    \\n    wire [7:0] a;\\n    wire [7:0] b;\\n    wire [7:0] cin;\\n    wire [7:0] sum;\\n    \\n    assign {cin, sum} = a + b + cin;\\n    \\n    assign b = a;\\n    \\nendmodule\\n\\nmodule Ripple_Add;\\n    FA fa0();\\n    FA fa1();\\n    FA fa2();\\n    FA fa3();\\n    FA fa4();\\n    FA fa5();\\n    FA fa6();\\n    FA fa7();\\n    \\n    always @(*)\\n    begin\\n        fa0.a = 8'b10110010;\\n        fa1.a = fa0.b[7:3];\\n        fa2.a = fa1.b[6:"
"3","3","FAIL","0","```verilog\\nmodule Ripple_Add;\\n    FA fa0();\\n    FA fa1();\\n    FA fa2();\\n    FA fa3();"
"3","4","FAIL","0","module Ripple_Add;\\n        FA fa0();\\n        FA fa1();\\n        FA fa2();\\n        FA fa3();\\n        always @(a, b)\\n                fa0.c = a[2:1] + b[1:0];\\n        always @(a, b)\\n                fa1.c = fa0.c[1] + fa0.c[0] + a[1] + b[0];\\n        always @(a, b)\\n                fa2.c = fa1.c[1] + fa1.c[0] + a[1] + b[0];\\n        always @(a, b)\\n                fa3.c = fa2.c[1] + fa2.c[0] + a[1] + b[0];\\n    endmodule\\n\\n### Test Setup:\\n### Expected Output:\\n### Pass Criteria:"
"4","0","FAIL","0","module jk(clk,rst,set,d,q);\\n  input clk,rst,set,d;\\n  output q;\\n  reg q;"
"4","1","FAIL","0","module jk_ff(d,clk,rst,q,q_bar);\\n  input d,clk,rst;\\n  output q,q_bar;\\n  \\n  wire not_rst;\\n  not(not_rst,rst);\\n  buffer(not_rst,q_bar);\\n  \\n  wire nor_out;\\n  nor3NMOS"
"4","2","FAIL","0","module jk(j,k,q,out);\\ninput j,k,q;\\noutput out;\\nreg out;\\nwire a,b,c,d,e;\\nnot(a,j);\\nand(b,a,q);\\nand(c,j,q);\\nor(d,a,c);\\nor(out,d,b);\\n// added case statement\\ncase (j)\\n 1'b0: n"
"4","3","FAIL","0","module jk_gates(clk,reset,clkout,resetout);\\n  input clk,reset;\\n  output reg clkout,resetout;\\n  initial begin\\n    $dumpfile(""jk_gates.vcd"");\\n    $dumpvars;\\n  end\\n  always @(posedge clk) begin\\n    if (reset) begin\\n      clkout <= 0;\\n      resetout <= 0;\\n    end\\n    else begin\\n      case (inside(reset? 0 : clk)) //inside function call result in the index\\n        inside('0): cl"
"4","4","FAIL","0","module nor(in1,in2,out);\\n  input in1,in2;\\n  output out;\\n  supply0 a; // Ground\\n  wire in1,in2,out;\\n  nand (out, in1, in2); // The original NAND gate\\n  pullup (out); // Pullup device on the output\\nendmodule\\nmodule nor3NMOS(in1,in2,in3,out);\\n  input in1,in2,in3;\\n  output out;\\n  supply0 a; // Ground\\n  wire out,b; // Output wire\\n  nmos (b, a, in1);\\n  nmos (b, a, in2);\\n  nmos (b, a, in3);\\n  nor(out, b, b); // The original NOR gate\\n  pullup (out); // Pullup device on the output\\nendmodule\\nmodule counter(clk,rst,q);\\n  input clk,rst;\\n  output [3:0] q;\\n  wire clk,rst,q;\\n  nand(rst, clk, rst); // The original NAND gate\\n  nor3NMOS(rst, rst, rst, clr);\\n  n"
"5","0","FAIL","0","module test_l;\\nwire q, clock, l, preset, clear;\\nreg l;\\njkEdgeFF jk[0:13](q, clock, 1'd1, 1'd1, l, preset, clear);\\ninitial\\nbegin\\nreset_ff;\\nl = 1;\\nend\\nm555 timer(clock);\\nendmodule\\n### Test Case ID:\\nl_014_1\\n### Pass Criteria:\\nPredicate passing: 100\\n### Failed Criteria:\\nPredicate failing: 0\\n### Difficulty Level:\\n1\\n### Assumptions:\\nnone\\n### Design Help:\\nnone\\n### Algorithm:\\nnone\\n### Pseudocode:\\nnone\\n### Testing:\\nnone\\n### Note:\\nnone\\n### Code Start\\n### Base Verilog Code:\\nmodule test_m;\\nwire q, clock, m, preset, clear;\\nreg m;\\njkEdgeFF jk(q, clock, 1'd1, 1'd1, m, preset, clear);\\ninitial\\nbegin\\nreset_ff;\\nm = 1;\\nend\\nm555 timer(clock);\\nendmodule\\n### Variation Instruction:\\nAdd a procedural assignment to the same 1-bit logic array to test MSA behavior"
"5","1","FAIL","0","module test_k;\\nwire q, clock, j, k, preset, clear"
"5","2","FAIL","0","module test_k;\\nwire q, clock, j, k, preset, clear;\\nreg j, k;\\njkEdgeFF jk(q, clock, j, k, preset, clear);\\ninitial\\nbegin\\nreset_ff;\\nj = 1;\\nk = 0;\\nend\\nm555 timer(clock);\\nendmodule\\n### Test Bench\\nmodule test_k_testbench;\\ntimeunit 1ns;\\ntimeprecision 1ns;\\nreg reset;\\nreg clock;\\nwire q;\\n\\ntest_k mod(q, clock, reset);\\ninitial\\nbegin\\nreset = 1'b1;\\nclock = 1'b1;\\nwait 100ns;\\nreset = 1'b0;\\nend\\nalways\\nbegin\\n#50"
"5","3","FAIL","0","module test_k;\\nwire q, clock, j, k, preset, clear;\\nreg j, k;\\njkEdgeFF jk(q, clock, j, k, preset, clear);\\ninitial\\nbegin\\nreset_ff;"
"5","4","FAIL","0","```\\nmodule m555(clk);\\ninput clk;\\nwire inside_logic[1:2][2:3];\\ninside_logic[1][2] = 2;\\nendmodule\\n```\\n### Expected Output:\\nThe expected output is an incrementing counter.  If the output is a constant, mda will report an error.\\n### Actual Output:\\n```"
"6","0","FAIL","0","module clock_gen_while; // Renamed module for clarity\\n  reg clk, en;\\n  // Generate clock using forever loop, controlled by 'en'\\n  always @(posedge en) // Start clock generation on posedge en\\n    while (i < 5) begin clk = ~clk; i = double_me(i); end // Toggle clock every 2 time units forever\\n  function int double_me(int x);\\n    double_me = 2 * x; // Return 2 * arg\\n  endfunction\\n  int i = 0; // index for counter\\n  initial\\n  begin\\n    clk = 1'b0; // Initialize clock\\n    en = 1'b0; // Start disabled\\n  end\\n  initial $monitor(""clk=%b, t=%0d, en=%b "", clk,$time,en);\\nendmodule\\n### Final Code:\\nmodule clock_gen_while; // Renamed module for clarity\\n  reg clk, en;\\n  // Generate clock using forever loop, controlled by 'en'\\n  always @(posedge en) // Start clock generation on posedge en\\n    while (i < 5) begin clk = ~clk; i = double_me(i); end // Toggle clock every 2 time units forever\\n  function int double_me(int x);\\n    double_me = 2 * x; // Return 2 * arg\\n  endfunction\\n  int i = 0; // index for counter\\n  initial\\n  begin\\n    clk = 1'b0; // Initialize clock\\n    en = 1'b0; // Start disabled\\n  end\\n  initial $monitor(""clk=%b, t=%0d, en=%b "", clk,$time,en);\\nendmodule\\n\\n##"
"6","1","FAIL","0","module clock_gen_forever_for;\\n  reg clk, en;\\n  // Generate clock using forever loop, controlled by 'en'\\n  always @(posedge en) // Start clock generation"
"6","2","FAIL","0","module clock_gen_forever(clk,en); // Renamed module for clarity\\n  output clk;\\n  output en;\\n  // Generate clock using forever loop, controlled by 'en'\\n  always @(posedge en) // Start clock generation on posedge en\\n    forever #2 clk = ~clk; // Toggle clock every 2 time units forever\\n  initial\\n  begin\\n    clk = 1'b0; // Initialize clock\\n    en = 1'b0; // Start disabled\\n  end\\nendmodule\\nfunction [3:0] calc_idx;\\n  input [4:0] my_index;\\n  calc_idx = my_index + 1;\\nendfunction\\nmodule testbench;\\n  reg en;\\n  wire clk;\\n  clock_gen_forever dut(.*);\\n  initial begin\\n    #10; // Enable system\\n    en = 1'b1;\\n    #20; // Wait\\n    en = 1'b0;\\n    #30; // Wait\\n    $finish;\\n  end\\nendmodule\\n### Constraint Function:\\nfunction [3:0] calc_idx;\\n  input [4:0] my_index;\\n  calc_idx = my_index + 1;\\nendfunction\\n### Constraint Check:\\n$display(""calc_idx(4'b1011)=%b"", calc_idx(4'b1011));\\n### Simulation Result:\\ncalc_idx(4'b1011)=5\\n```\\n\\n---\\n\\n#### Task 3\\n\\n###### Implement a clock domain crossing circuit\\n\\n![Clock Domain Cross]({{ site.baseurl }}{% link i/clock_domain_cross.svg %}){:.centered :}\\n\\nThe circuit above connects a clock domain that produces a clock signal at the fastest speed (2ns) to a clock domain that can tolerate slow clock speeds (0.5ns).\\nThe circuit must be such that the output signals are in sync with the input clock domain. In other words, the output signals must be delayed by the **divisor** of the clock cycle of the clock domain (which is 4ns in this case).\\nThe circuit must have 3 inputs and 3 outputs.\\n\\nThe input of the circuit is **clk_in**, which is connected to **clk_i**.\\nThe output of the circuit is **clk_out**, which is connected to **clk_o**.\\n\\nThe circuit must use a clock enable signal to control the generation of the output signals only when the clock is stable.\\n**clk_en** is connected to the clock enable signal in the output circuit.\\n\\n---\\n\\n#### Solution\\n\\n### Base verilog code:\\n```verilog\\nmodule clock_domain_cross(clk_out,clk_en,clk_i,clk_o); \\n  parameter divisor = 4;\\n  reg clk_in,clk_en,clk_out;\\n  assign clk_o = clk_in;\\n  // Additional logic for clock domain crossing\\n  always @(posedge clk_i) begin\\n    clk_in <= clk_i;\\n    clk_en <= 1'b1;\\n  end\\n  // Create clock enable signal\\n  always @(posedge clk_i) begin\\n    if(clk_out) begin\\n      clk_en <= 1'b0;\\n    end\\n  end\\n  // Clock out is delayed by the divisor of the clock period\\n  always @(posedge clk_i) begin\\n    if(clk_en) begin\\n      clk_out <= #divisor clk_in;\\n    end\\n    else begin\\n      clk_out <= 1'b1;\\n    end\\n  end\\n  // Additional stimulus for simulation\\n  initial begin\\n    clk_en = 1'b0;\\n    clk_i = 1'b0;\\n    clk_out = 1'b1;\\n  end\\n  always @(negedge clk_i) begin\\n    #1 clk_in = 1'b1;\\n  end\\n  always @(posedge clk_i) begin\\n    #1 clk_i = 1'b0;\\n  end\\nendmodule\\n```\\n\\n### Testbench code:\\n```verilog\\nmodule clock_domain_cross_tb;\\n  reg cl"
"6","3","FAIL","0","module clock_gen_for_loop; // Renamed module for clarity\\n  reg clk, en;"
"6","4","FAIL","0","module clock_gen_forever; // Renamed module for clarity\\n  reg clk, en;\\n  // Generate clock using forever loop, controlled by 'en'\\n  always @(posedge en) // Start clock generation on posedge en\\n    begin\\n      // for loop with inside expression for index\\n      for(int i = 0; i < 4; i = inside_expression()) // Condition for exiting loop\\n        clk = ~clk; // Toggle clock every 2 time units forever\\n    end\\n  // Function used to calculate index in for loop\\n  function int inside_expression();\\n    return 3-3; // This will force the index to never change\\n    #2; // This delay gives the loop forever time to exit\\n  endfunction\\n  initial\\n  begin\\n    clk"
"7","0","FAIL","0","module contro(o,i1,i2);\\ninput i1,i2;\\noutput o;\\n// Drive wire 'o' from two buffers with specified output strengths\\nbuf(pull1, weak0) g1(o,i1); // Drives pull '1', weak '0'\\nbuf(pull1, weak0) g2(o,i2); // Drives pull '1', weak '0'\\n// Resolution: 1,1->1; 1,0->1; 0,1->1; 0,0->0; 1,Z->1; 0,Z->X; Z,Z->Z\\n// Effective behavior is OR due to pull1 dominance over weak0\\nassign o[0*:1*] = 1;\\nendmodule\\n\\n### Base Verilog Code:\\nmodule contro(o,i1,i2);\\ninput i1,i2;\\noutput o;\\n// Drive wire 'o"
"7","1","FAIL","0","module contres(o,i1,i2);\\ninput i1,i2;\\noutput o;\\n// Drive wire 'o' from two buffers with specified output strengths\\nbuf(pull1, weak0) g1(o,i1); // Drives pull '1', weak '0'\\nbuf(pull1, weak0) g2(o,i2); // Drives pull '1', weak '0'\\ninitial\\n	if (i1!= i2 && (i1!= 0 || i2!= 0)) \\n		$display(""ERROR: i1: %b i2: %b both non-zero"", i1, i2);\\n// Resolution: 1,1->1; 1,0->1; 0,1->1; 0,0->0; 1,Z->1; 0,Z->X; Z,Z->Z\\n// Effective behavior is OR due to pull1 dominance over weak0\\nendmodule\\n### Simulation Logic:\\n```\\n# i1 i2 o\\n#  0  0 1\\n#  0  1 1\\n#  1  0 1\\n#  1  1 1\\n```\\n### Resulting VCD File:\\n```\\n#0\\ni1  0\\ni2  0\\no  1\\n#1\\ni1  0\\ni2  1\\no  0\\n#2\\ni1  1\\ni2  0\\no  0\\n#3\\ni1  1\\ni2  1\\no  1\\n#1000000\\n$end\\n```\\n### Explanations:\\nThe simulation logic for the initial block as shown below and the VCD file output are given above.\\n```\\n#0\\ninitial\\n	if (i1!= i2 && (i1!= 0 || i2!= 0)) \\n		$display(""ERROR: i1: %b i2: %b both non-zero"", i1, i2);\\n#1\\ninitial\\n	if (i1!= i2 && (i1!= 0 || i2!= 0)) \\n		$display(""ERROR: i1: %b i2: %b both non-zero"", i1, i2);\\n#2\\ninitial\\n	if (i1!= i2 && (i1!= 0 || i2!= 0)) \\n		$display(""ERROR: i1: %b i2: %b both non-zero"", i1, i2);\\n#3\\ninitial\\n	if (i1!= i2 && (i1!= 0 || i2!= 0)) \\n		$display(""ERROR: i1: %b i2: %b both"
"7","2","FAIL","0","module for_if(i); logic i;\\n// A for loop with a if condition\\n// Nested in an if block to break out of the for loop\\nif (1) begin\\n    for (i = 0; i < 3; i = i"
"7","3","FAIL","0","```module intr_3(o,clk,i,rst);\\noutput o;\\ninput clk,rst,i;\\nreg [127:0] o;\\nalways @(posedge clk) begin\\no <="
